Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Packet Length Mean,Protocol,Source Port,Destination Port,Label
2956256,91,71,85972.50878248239,686.6731642780379,6,31511,443,BENIGN
66,1,0,70800.299964577,1165.6950686551172,6,63168,22,PortScan
1133343,38,90,20906.918242617077,308.9978551304577,0,42012,22,BENIGN
4777,406,48,27203.865658156235,43.25386486341394,17,36736,80,DDoS
8593288,67,35,16693.472869536196,479.17346961236626,6,29563,8080,BENIGN
130434,62,79,18406.373720139967,242.01530159411823,6,41472,80,BENIGN
4557985,12,25,3649.229647537533,1024.2582235083978,17,7240,8080,Bot
5162525,948,44,85731.50811982666,46.30842025063234,17,59156,8080,DDoS
2509063,95,60,52850.228742783576,355.74915778780434,6,52429,22,BENIGN
7820807,768,43,32775.922388705156,59.61574441564643,17,4763,22,DDoS
5827416,65,3,28957.699606340804,1451.664796026145,0,33425,21,BENIGN
558845,41,75,54469.62964475864,1372.546207105441,6,15354,8080,Bot
8955527,20,80,32668.482178994906,1299.4551598478447,6,23603,6667,Bot
8582951,6,57,86371.7975010348,805.7672733251746,17,26602,80,BENIGN
37,1,0,21095.74350369108,460.6726872444667,6,64833,22,PortScan
14,1,0,88230.17914128528,1064.535423844433,17,61042,80,PortScan
617523,4,78,66409.24530034291,596.5743740732133,0,10465,80,BENIGN
8979350,93,97,95662.922045497,1171.3052954781897,0,43607,3389,BENIGN
9025739,790,28,1510.7241635693435,61.61109162399663,0,16445,3389,DDoS
2865993,922,8,5909.556571115649,70.40784311450236,6,23570,3389,DDoS
1250944,93,77,50089.45939365732,519.2787325961109,0,15105,8080,BENIGN
916194,38,35,91237.88300320483,388.5926766369526,17,8901,8080,BENIGN
4289461,692,3,73079.4951530145,46.532169735587566,17,30006,22,DDoS
9475693,8,58,62213.59325193333,994.3925337444429,0,61006,22,BENIGN
246989,81,36,3160.215566018376,74.8594233565205,0,61880,80,BENIGN
6719242,83,87,35416.37884126093,1422.5943513035136,17,24074,8080,BENIGN
1465188,63,80,34585.28929028573,555.5424935027693,0,25593,22,BENIGN
6147978,33,12,54208.56822599057,1377.7635653104965,0,52879,8080,BENIGN
6615416,15,19,25782.77793467618,883.9055824917182,0,41715,443,BENIGN
5269362,31,16,26715.571517776003,985.8338998526095,17,1108,80,BENIGN
4184351,21,50,62086.08000767593,1441.563055913569,17,65469,6667,Bot
6838263,3,90,94456.75433141566,1236.8519739056421,0,55834,8080,BENIGN
4275642,66,54,66017.91036366954,227.25181484476767,17,25365,22,BENIGN
5236940,35,32,66813.01239810351,27.72702463813455,0,64514,6667,Bot
1743327,41,20,98621.48133881156,476.7093229057976,0,5890,21,BENIGN
7660164,59,80,15347.816706979012,743.0356396936829,0,47346,80,BENIGN
46,1,0,3383.4774200360407,1103.5818389218239,6,13716,443,PortScan
7170464,56,24,74551.39507462982,998.3516029515982,6,4138,80,BENIGN
3974509,45,66,43878.74331898721,483.0271336869137,0,58053,3389,BENIGN
177316,59,90,42882.33547520063,822.1540639617679,6,4696,3389,BENIGN
4649392,50,90,22530.337636303233,983.3813077166652,0,62696,8080,BENIGN
2176612,465,11,50686.304051903855,62.561699422839595,6,30203,8080,DDoS
3683560,12,14,44217.23437248732,1039.6819581425016,0,6948,22,BENIGN
8512370,92,83,34545.00078463286,738.1230158435366,6,35165,22,BENIGN
1818452,12,85,44274.51593384188,803.9338103357476,17,43447,80,BENIGN
3244671,33,1,38383.47707228899,1412.3474333400939,17,27174,6667,Bot
2894658,84,3,93989.63580895367,595.954028891337,6,6035,8080,Bot
9025146,49,44,98025.16574758354,1138.4468500689427,0,39744,3389,BENIGN
1480275,21,12,83990.0932511754,515.3212883254225,6,57506,80,BENIGN
1829584,60,54,99041.4091012125,511.1447123786213,6,31018,8080,Bot
1667790,52,31,26571.942902918,1391.473963375111,17,28633,8080,BENIGN
4419525,54,21,84292.51099189397,1054.033828025522,17,13332,8080,Bot
7217137,39,88,40662.9011902621,1394.8582662068059,17,30729,21,Infiltration
5017326,49,90,74613.63977777534,1491.9805637740976,6,60460,6667,Bot
2746253,64,54,20139.264063047325,20.300684487712495,17,20060,22,BENIGN
8361027,86,16,81195.60897413072,1475.0623685623411,17,52266,8080,BENIGN
1104288,26,69,8346.44261569195,169.28866512432137,17,28851,80,BENIGN
7292596,71,50,27055.770671640366,124.20899030808523,0,1320,80,BENIGN
5125714,7,79,82195.26168471556,1156.3585110382544,0,64888,8080,Bot
3783212,72,7,74715.92218218514,538.2732089183486,6,2154,6667,Bot
2306669,945,60,50124.67549912892,99.20938617994692,17,53160,22,DDoS
211563,90,96,67279.27742902089,825.8697220187939,6,9932,21,BENIGN
7185400,88,9,18557.402449592963,591.4452327519884,6,25005,8080,Bot
268702,24,97,66776.36223462799,128.68731291801163,17,54159,22,BENIGN
2394920,40,18,797.6167341492535,707.6610606295219,6,13947,3389,BENIGN
9050921,76,13,83321.58673815061,431.28864639401786,17,12400,3389,BENIGN
5545601,47,66,51628.76079989436,133.3873896298876,17,23928,443,BENIGN
4737012,8,54,94387.84516095817,1012.1750240657384,0,29742,3389,BENIGN
2507820,54,60,47816.42673227818,1466.458587576622,6,17051,21,BENIGN
3742949,9,55,43308.72823263411,580.793438386887,6,10523,6667,Bot
8482184,3,62,45005.281239781405,459.9520824808474,17,38218,443,BENIGN
114660,54,86,35972.862027529605,153.14108165955275,0,54507,8080,BENIGN
5115111,346,10,16667.508384265395,36.85114207199376,0,10077,80,DDoS
1350087,95,46,84206.27269455057,441.7589297016405,6,25226,443,BENIGN
9257949,48,5,38908.54077582948,529.3799069973757,0,48412,8080,BENIGN
549756,210,33,52910.84281888585,32.216464618409304,6,48881,22,DDoS
3580985,88,64,1988.6916463436432,190.01156353453356,6,49591,8080,Bot
7544122,68,98,6025.387271399907,106.46739186631147,0,49400,80,BENIGN
3403309,84,88,59718.32294778445,1397.2610895924674,17,22219,22,BENIGN
2995885,63,63,87922.80825136088,1202.7992638825008,6,65223,80,BENIGN
3980225,16,92,49339.58280260745,431.76868863472737,6,55352,21,BENIGN
6901113,958,86,16497.45806050633,87.40512818224224,6,52660,443,DDoS
1826729,90,81,11612.73143659689,896.8885741038605,6,43081,8080,BENIGN
5718465,93,77,89978.80013929239,1119.6556636293867,0,56315,8080,BENIGN
8290085,5,80,70163.7854015257,1291.7558285010518,0,23670,443,BENIGN
8480387,11,65,96619.55545114572,549.4730344844866,0,50746,21,BENIGN
1339183,29,30,8234.862134389965,998.0313344334788,0,18722,80,BENIGN
5404772,79,82,90261.28550234131,1207.0205429386663,6,42931,22,BENIGN
3703467,70,95,84563.2312526816,1054.95557121605,17,41763,22,BENIGN
7975443,48,61,89318.51829241538,1384.7606710311438,17,22860,80,Infiltration
5934485,15,53,576.2956607139547,752.1374300235259,0,46137,3389,BENIGN
3890802,84,91,74190.34805271946,1207.908078076923,6,38387,8080,BENIGN
2374251,34,7,54893.811416163895,1366.4172688048727,0,42714,443,BENIGN
77,1,0,57317.94337584198,844.4382548236621,17,33511,443,PortScan
7601809,62,40,46920.19873527557,45.59442846019167,0,63745,6667,Bot
177576,2,58,74267.69177482193,1230.6523856180615,6,12059,443,BENIGN
56,1,0,99983.92904764046,1272.1302778048846,6,21985,8080,PortScan
50,1,0,71053.83592741634,611.7789779624698,6,6612,21,PortScan
8306142,98,23,67805.04160393229,359.0355487518959,0,50501,80,BENIGN
2950008,49,37,65443.771568008095,1467.6609150742536,17,24638,8080,BENIGN
6476725,78,1,69521.16698473576,836.4029019415193,6,24755,21,Infiltration
1931541,88,40,34211.24674308325,783.9459345545521,17,56123,8080,BENIGN
265133,28,18,32021.97436664187,1420.189955473377,17,62694,21,BENIGN
9524438,48,1,78433.79782705063,623.9837261980877,0,13145,21,BENIGN
6500098,96,91,5308.8017352965535,1275.241277372468,0,20643,21,BENIGN
9545357,37,95,75924.77382033839,1056.9636053408237,17,10599,8080,Bot
5462874,74,61,81384.15851695686,1452.2187507432377,6,12497,8080,BENIGN
5818912,49,82,52159.795958626775,654.4033949760012,6,21481,3389,BENIGN
6111153,48,15,91014.80954130153,1363.286314708934,0,17267,8080,BENIGN
842429,73,93,47308.74371471845,861.9434613954506,6,9770,8080,BENIGN
9582290,88,21,17808.66680958444,724.2971791876355,17,28070,21,BENIGN
7743443,543,13,36139.86487066728,52.82924791613759,6,45188,443,DDoS
9277684,60,55,90586.75059310862,837.9930641508496,0,16089,443,BENIGN
9980278,29,64,99373.82883243871,867.376880016735,17,25802,8080,Bot
174688,58,44,42185.39669894834,1349.6188812912867,17,22193,443,BENIGN
3773718,48,53,16684.654559365787,1062.0119513407947,6,55055,3389,BENIGN
7636905,23,65,28632.928023413784,1243.1810136156414,6,33234,443,BENIGN
1530432,27,85,55329.6342513964,1158.3124538775044,17,2611,443,BENIGN
4739123,214,45,57209.591827714656,87.75069485348578,0,34244,21,DDoS
7527937,7,32,63005.940669357995,324.58039628906164,0,14918,8080,BENIGN
1033390,49,78,83535.3372572547,402.55240646861773,6,36866,3389,BENIGN
4625635,138,49,71121.41516880278,53.97512085280856,0,2136,3389,DDoS
6847229,68,21,26084.022650250692,591.2236467688448,17,17289,6667,Bot
7458236,78,39,39504.40606960004,987.773057573854,0,34866,3389,Infiltration
3158646,42,38,83981.65838040135,814.7266886117014,17,37316,22,BENIGN
8870146,339,40,63338.26706057111,21.73478894771554,6,22175,22,DDoS
4768524,59,74,16641.80482447235,547.0257110108151,0,65532,8080,Bot
6070343,44,67,32553.880408031855,323.81112414485267,17,9695,8080,BENIGN
1258642,98,6,79109.09124309014,320.0820597492026,6,61572,443,BENIGN
9509488,547,84,17209.41233233806,49.98984303146176,17,37110,21,DDoS
7350053,23,70,69105.06527207795,263.15624330731634,0,3957,8080,BENIGN
4072191,73,3,56353.653623157305,607.8074150131747,17,25258,6667,Bot
9692848,8,75,14747.490640114513,334.9924593085455,6,37586,21,BENIGN
7414540,311,90,68887.89240309365,68.81045457868854,6,19851,21,DDoS
3793968,14,58,14234.897065516972,930.8228413939634,0,21662,8080,BENIGN
1591811,71,80,39843.55791096812,584.0649508307586,6,19920,443,BENIGN
1628953,7,83,30855.99245245203,210.50192891106764,0,10389,22,BENIGN
2058821,364,94,69000.99526869575,55.804380968384635,6,24122,443,DDoS
1960491,3,25,78236.23566066523,718.8694070274531,0,45045,22,BENIGN
4657548,78,30,16831.65819559135,1458.681988162571,6,49459,80,BENIGN
7392467,17,98,81199.67425989418,420.74664702622107,0,54830,22,BENIGN
6156325,44,72,721.4055994557822,302.9617282207207,17,47601,8080,BENIGN
4076873,86,68,53005.8547342533,346.6114590001894,17,19304,22,BENIGN
5393433,989,51,51678.888987467384,56.74743748466337,0,24533,80,DDoS
4512221,90,71,62382.14307518197,1373.7325647853716,6,65532,3389,BENIGN
6908108,58,20,23970.0530334675,131.25400340048924,6,16688,3389,BENIGN
8447780,28,15,985.6829930201427,1128.9470415254032,0,31031,8080,Bot
3883437,14,50,45476.29161413994,752.0178858960587,6,15321,443,Infiltration
5900826,792,15,7140.6211258254525,99.86527536361936,0,7710,22,DDoS
2163943,26,17,89219.38868068681,643.8278777007251,17,36086,8080,BENIGN
2762694,2,46,17366.63256891734,27.720052481652925,0,28346,8080,BENIGN
61,1,0,42523.29674986606,1030.5386375597654,6,8426,21,PortScan
4201490,278,27,43400.03902403837,63.530173398587316,6,31557,443,DDoS
8778670,34,81,55286.46478382048,1354.9912193466691,0,2379,443,BENIGN
3477999,852,77,78253.23487703972,75.75518041479938,0,2218,22,DDoS
9190388,39,55,47214.81505087796,200.63178183985548,0,35290,8080,Bot
4131379,82,36,2575.326722047311,567.3552734538225,0,65104,8080,Infiltration
9331237,438,15,77111.04111750895,77.67783372681859,17,36681,21,DDoS
9975846,5,84,8217.33146208915,751.7311890110618,6,63852,80,BENIGN
17,1,0,64155.32922588642,1054.8818425071422,6,59396,22,PortScan
1365365,23,59,80342.95086518954,26.940731371022586,0,1539,443,BENIGN
3242322,88,60,28269.017248104377,128.0434628114049,0,54758,6667,Bot
8504689,29,10,44910.648168403124,1028.12215530398,0,40590,22,BENIGN
7323033,663,74,1433.5842185816628,20.013700429438018,17,59265,21,DDoS
9710722,26,65,80387.51995898855,594.5162978076793,17,22960,443,BENIGN
27,1,0,70326.10899208192,970.3567094262481,0,62775,3389,PortScan
9112779,57,18,23138.739438784305,185.78145052322594,6,2695,3389,BENIGN
3256605,1,55,39022.61978657893,1252.4083658301133,17,33551,6667,Bot
8791349,28,4,69531.65018011114,233.76270504151373,6,15295,443,BENIGN
4812156,751,2,35816.31218512067,64.19687825557575,17,33022,22,DDoS
3776864,47,27,16241.47755576998,453.2720261850607,0,20179,21,BENIGN
54,1,0,51850.55288779082,404.7570298748958,0,39191,8080,PortScan
4849766,98,86,72356.75702864399,1235.4717544976154,6,22266,6667,Bot
3399718,933,93,32080.950700294587,97.04450204545302,0,4066,21,DDoS
6725730,31,71,12177.227164445781,324.13672176284314,6,16694,21,BENIGN
3404729,70,99,82954.41618119768,23.768451348750467,0,1717,80,BENIGN
2192948,455,28,25280.18664471231,80.06582582622552,0,40144,80,DDoS
2773319,5,76,51281.495410660646,658.4515599014438,6,47428,3389,BENIGN
4865012,376,58,69134.31494892431,47.23419363662956,0,48077,22,DDoS
1644273,37,24,31707.520039422077,94.46558760243593,17,7885,8080,BENIGN
9357932,79,21,64863.65373724183,1343.7171346394248,0,46829,8080,BENIGN
29,1,0,45970.95064415283,228.0697899870307,6,8682,21,PortScan
8625144,779,70,57043.665512384614,49.16569684111451,0,25403,21,DDoS
5545736,69,22,59057.61036169427,643.233764578984,17,58526,3389,BENIGN
5780718,92,69,82415.06868968862,1218.9565081944988,0,12819,21,BENIGN
13,1,0,65632.62734353365,552.0106155682536,0,15820,443,PortScan
2214278,11,78,26430.66921844105,806.5645626821636,17,24575,22,BENIGN
74904,43,39,5960.434113844626,654.5225750695281,0,7221,22,BENIGN
2976977,70,97,198.5544075132739,481.5301487918984,0,38280,6667,Bot
3789614,23,13,90441.73847669955,1420.5285656652502,6,42227,3389,BENIGN
4957207,40,28,94211.00518022063,1199.3776800232367,6,37537,21,BENIGN
1972971,63,15,9411.148766466793,278.0423807627003,6,39627,21,BENIGN
1940583,334,92,48705.3618282248,44.28937582291372,6,55015,443,DDoS
2911998,79,86,15159.520346053445,1198.908976242083,17,55631,21,Infiltration
8876043,87,9,94874.90867040846,878.0891594904868,6,63680,21,BENIGN
5227465,86,46,24683.251682252372,750.7933521539778,6,8335,22,BENIGN
7689362,73,3,50164.70955969989,126.64790821101072,0,24389,6667,Bot
3509263,47,11,16562.019173291676,176.97869898961955,17,30931,3389,BENIGN
49,1,0,33276.10845030623,382.95451209700934,17,36741,443,PortScan
1261502,16,97,26680.63609271809,779.8271029683701,6,9506,443,BENIGN
9755559,59,3,47542.60429721856,1481.1990931614487,0,6760,8080,BENIGN
2126128,47,83,41978.196202214844,1207.3539642736816,17,63986,6667,Bot
2985132,30,91,33079.77946003753,182.87548068716228,17,42114,80,BENIGN
3077295,9,91,10587.761764841209,1081.5439026742897,6,22804,443,BENIGN
2326444,65,5,48448.70220069482,1219.4975819756378,6,18822,3389,BENIGN
6103907,59,13,85020.80180915524,633.1096519449917,6,61773,443,BENIGN
1076937,622,34,73022.3336585566,70.41666161745857,0,58269,3389,DDoS
7446733,8,46,72057.48841626695,885.2303539757328,6,13589,8080,Bot
5717567,52,57,36609.17367453087,788.3472613533123,17,27789,22,BENIGN
9926454,18,64,70841.90806820514,412.51613657941647,17,39862,8080,BENIGN
1629140,91,18,46553.14813999186,608.1191892627514,6,4952,3389,BENIGN
3663389,82,56,15027.60908381693,825.7675241084971,17,56386,6667,Bot
2916696,96,64,41904.9749978051,878.2880620777375,0,47492,8080,Bot
7966573,672,12,13273.863103159745,27.785239175625406,6,29380,3389,DDoS
6186041,49,7,11448.281890653589,1272.2391164090943,17,16242,22,BENIGN
4127536,32,17,2305.9308457610728,66.98265888521276,17,49210,8080,Bot
4867040,383,34,28285.430096941654,43.2000331042311,6,39657,22,DDoS
25,1,0,33087.47842419448,1129.7537484930617,17,9608,8080,PortScan
384183,54,25,69944.37129384927,984.6382526894275,17,28156,443,BENIGN
8920306,85,37,53800.478488478366,1379.0346111891542,6,64687,443,BENIGN
5608068,46,83,85844.9712053312,890.2711225386871,0,54248,8080,BENIGN
6769652,96,65,17647.06267056565,964.4633411864439,17,45157,3389,BENIGN
9054960,31,25,26595.664585981405,1063.321796981699,0,52260,21,BENIGN
3050898,559,56,94107.61111434158,59.85715805803599,0,16707,21,DDoS
2536147,16,99,44404.52477798144,1134.8011374099283,0,16275,80,Infiltration
6464243,46,24,78905.09430486558,463.83666504068316,0,26196,21,BENIGN
3255092,46,29,49216.76486494891,648.2617464971478,0,44465,8080,Bot
4797763,78,81,47108.56570257476,40.729622327472605,17,11759,8080,BENIGN
9085070,360,6,14811.628802964238,62.81736562776537,17,43543,3389,DDoS
6269291,89,26,85119.96109485862,1431.1694833058364,0,55163,8080,BENIGN
3535543,61,10,7835.528054763463,109.08260775349102,6,33478,8080,Infiltration
1932403,46,7,31026.10946530415,960.0962660597684,0,45037,80,BENIGN
2751921,51,10,67346.80717201794,1441.952440713992,6,36989,22,BENIGN
7314995,62,87,50725.755080802985,918.2131666245332,17,33782,80,BENIGN
6526040,35,29,88137.83269715362,1200.967461038351,6,11568,3389,BENIGN
427041,81,93,3929.7952787915924,194.83060155407094,17,62719,3389,BENIGN
4850324,42,14,64940.75194997302,382.3776638363948,6,10631,6667,Bot
386454,45,55,47746.54706271249,531.6875867634694,0,63050,8080,Bot
88,1,0,15431.182346765094,1472.1266414899608,17,25072,443,PortScan
935809,75,38,74325.19071125935,1177.0313961399363,6,44653,22,BENIGN
2485278,47,23,41130.6855406024,1330.7810468520674,0,57800,6667,Bot
6379122,469,7,53158.19042366835,68.59261357209665,6,18437,22,DDoS
5477730,546,42,96726.60663631083,83.77799888413361,6,14887,21,DDoS
6288993,24,41,48623.00810251886,1102.7161154440078,6,1872,22,BENIGN
2085569,66,83,82337.28655586428,862.0061300507781,17,53173,22,BENIGN
1346465,43,40,76957.75233412442,1319.3943430424602,17,33484,8080,BENIGN
1136178,34,46,66275.4591513799,254.2118144178234,0,39276,80,BENIGN
8875306,626,25,89681.21433503336,33.058914144149,6,24208,22,DDoS
6062925,515,51,25160.16469371809,38.001217861710046,6,43314,8080,DDoS
533137,948,87,82077.12314676632,89.78502424837784,17,51201,22,DDoS
8973641,37,21,37778.74883973425,109.26792073005832,17,45213,21,BENIGN
8602641,13,4,81249.08900812213,640.2528994027814,6,16287,22,BENIGN
9390428,97,14,49378.868454551106,316.7484133433508,6,59185,22,BENIGN
427809,71,35,85770.92529432359,1189.418295748312,6,23779,6667,Bot
8644247,96,62,89484.35376929863,878.0808912289593,17,35014,22,BENIGN
7352345,7,92,59764.38756841155,553.6774186458814,6,8955,8080,BENIGN
1750966,42,78,50762.69568312449,444.0853298756585,6,27023,80,BENIGN
3777273,38,90,78328.01433323343,853.4444721531937,17,62546,8080,BENIGN
6233207,52,48,26698.62031791733,662.3231061646633,17,45006,3389,BENIGN
5275563,44,54,1534.868124891442,102.4880667512322,17,20918,80,Infiltration
4847484,64,71,40709.45827547695,1004.4821045502972,17,32184,3389,BENIGN
6371500,396,59,50777.41328967769,86.49271405268614,6,20941,22,DDoS
5234848,88,56,29726.271943875647,429.8114006337023,17,53292,80,Infiltration
8400828,28,28,38336.18817377674,449.8143532335108,17,22963,443,BENIGN
23,1,0,13305.823291609464,690.1211980541782,6,32454,3389,PortScan
4817267,82,94,27728.990336779403,1244.8368438423395,0,46254,443,BENIGN
7731545,98,72,24009.534791457354,646.1148588657114,6,51744,8080,Infiltration
6830807,177,9,30098.685382677017,85.725657968023,6,62847,21,DDoS
6106528,972,9,29905.411054065244,36.68926231850961,6,62305,22,DDoS
4746020,43,96,55896.83710476134,1248.2714854779636,6,50583,3389,BENIGN
7162617,609,88,25059.694019607272,24.66053378665631,6,15551,443,DDoS
26,1,0,94096.12633398885,50.44934030993467,6,34900,21,PortScan
7517575,436,53,51127.483036333484,61.873188702836785,6,36695,8080,DDoS
6924085,60,55,12896.600640976741,218.34855770372297,0,62052,80,BENIGN
9222738,1,67,27960.62705242839,200.73830946180965,6,60879,22,BENIGN
6101670,51,68,72975.7496135654,692.627267382638,6,16699,3389,BENIGN
8032404,16,86,1365.903838072746,1150.7704258864571,6,46800,8080,Bot
2266698,39,54,93781.7986196951,1442.766054446601,6,56348,22,BENIGN
1776338,15,68,44517.69217258062,638.3156046723259,6,61713,443,Infiltration
8451492,33,71,52107.90229509967,1038.952082114793,0,28857,21,BENIGN
5127836,87,80,98841.2235839528,960.5502294855547,17,2095,8080,BENIGN
5897262,53,0,50340.30859993316,601.9116312551267,17,62730,22,BENIGN
6508776,98,11,94774.39944619726,1087.2628079769465,6,64898,8080,Bot
4910762,17,34,91523.11157931542,896.0876033711592,0,32425,3389,BENIGN
1995227,89,77,94131.55286662128,1144.710491283638,0,53393,8080,BENIGN
7776704,6,81,81237.30574923639,306.6000812824062,0,59407,22,BENIGN
9897542,31,73,29639.80845577312,553.2016501993768,17,28968,6667,Bot
1035208,69,78,34638.248378598146,1013.4084323993274,17,32756,8080,Bot
478465,40,32,36498.40681806409,204.7091245191176,0,60864,80,BENIGN
5156471,30,82,97918.08396121951,1160.1884006238909,17,61994,21,BENIGN
2074342,69,97,36075.55039721486,217.49086296879847,17,29098,21,BENIGN
5232861,76,24,10868.93092183805,500.1921435306231,6,58714,3389,BENIGN
5123069,7,15,77832.88946351517,371.54243653570364,6,40222,6667,Bot
494309,13,7,36606.329158205255,110.25863119336091,6,16876,8080,Bot
9002106,4,34,62093.59117258434,420.5721185978702,0,4379,21,BENIGN
1534330,50,84,92436.0412263967,1369.0365897399272,6,24551,21,BENIGN
6556510,3,82,57550.55767780443,59.854397484189555,0,53810,22,BENIGN
5451251,12,45,63770.01783578879,44.906817453000514,6,23066,8080,Bot
852080,65,10,64286.2564465136,1062.3149349132912,0,34168,80,BENIGN
1766399,27,60,61239.91857585152,562.9674741657576,17,20859,3389,BENIGN
4020118,50,43,15976.93774809541,360.0167967347401,0,28069,443,BENIGN
6691991,77,10,45641.54147487555,773.130783796999,17,26531,21,BENIGN
6886708,271,10,766.4019977058456,89.603423583634,6,35643,443,DDoS
7458503,72,21,62626.480407533316,600.1865253485724,17,59131,8080,BENIGN
1662756,32,84,57535.82950262389,1078.69785526578,17,5864,6667,Bot
48,1,0,31813.721924082107,193.02245543489838,6,11482,80,PortScan
5309168,51,81,52389.550317020374,1440.2911877826596,0,37944,80,BENIGN
9623307,17,61,49305.77819080767,82.9424527181994,0,22190,22,BENIGN
4956880,34,47,25091.52159422512,1213.675285885778,0,38001,443,BENIGN
8949554,746,93,29328.754809259295,39.00135065417781,6,6873,443,DDoS
4323342,99,62,76254.09966287506,437.4925741488085,0,61685,3389,Infiltration
9584015,24,50,75573.2319181729,195.1178202973403,17,48602,8080,Bot
2871812,54,44,46978.21502398424,1281.5149085274875,6,41027,6667,Bot
36,1,0,71750.89524159796,1025.8252070970616,0,15154,22,PortScan
855756,862,84,45080.12802309361,92.33602409504427,17,15417,22,DDoS
6817223,451,59,85137.4034896132,31.322600140484305,17,19759,21,DDoS
3566668,48,1,33280.668220861335,1408.9657067047083,0,20453,80,BENIGN
4679120,33,12,92729.2499845401,618.2946863607436,6,45370,3389,BENIGN
1792463,143,65,54228.36505646709,43.847695994371634,17,10315,8080,DDoS
639022,89,56,53568.78610797507,1369.5142391082054,17,44334,3389,BENIGN
777967,873,42,67081.03843260437,43.863058967695224,17,28558,21,DDoS
3066561,1,44,34085.60108146844,705.612428676444,17,23150,80,BENIGN
5757011,85,30,72432.95709071343,1053.9556218081943,0,35439,80,BENIGN
1702524,293,9,32042.510263411994,32.08801358975033,6,52957,80,DDoS
4175352,10,22,39753.882995878565,168.26306814489095,17,32461,443,BENIGN
1185660,95,85,67470.34367930568,1350.0373779848278,17,45639,8080,Bot
8017006,25,28,37844.910130138145,1400.1587828228353,17,41848,80,BENIGN
6509987,84,96,19997.41226880607,403.7191954628969,6,59867,8080,Bot
9335009,57,30,87190.14587755068,756.1341511140919,17,48120,80,BENIGN
867938,66,77,92215.53807938861,1289.6554946343956,6,48990,22,BENIGN
1057980,557,73,62673.10498074485,89.82225382686767,6,33793,80,DDoS
3087814,28,17,81115.07711978535,733.3223656985724,6,25422,80,BENIGN
3478292,13,10,98665.2354774753,935.4143209769303,6,17084,3389,BENIGN
9960561,14,46,61477.475181982576,1155.8101827913188,0,55335,80,BENIGN
8856932,66,2,90879.26432500135,1005.1137309776417,0,58026,443,BENIGN
9695774,34,1,35925.47497203477,947.3186300214803,0,63535,21,Infiltration
5600168,99,53,70047.24358871861,570.0735748273978,17,48839,443,BENIGN
8151756,25,71,5580.546629684635,952.5090843314498,6,15300,8080,BENIGN
785990,615,30,78897.15556101449,53.007195422418995,6,64499,3389,DDoS
9310937,79,7,82980.31447295674,626.1460129378111,0,19512,3389,BENIGN
4806899,12,42,40117.54364739919,298.759898531391,0,16895,8080,BENIGN
8053124,9,47,63895.501587732964,815.6004057890825,6,31427,22,BENIGN
8586725,31,1,85836.11023923586,407.82687788121905,0,7179,22,BENIGN
3743857,78,21,88360.81645090503,768.7835363080325,17,9673,8080,Bot
5259345,163,4,10653.152431660095,35.25259611200731,17,8515,21,DDoS
5046628,53,6,82748.77465328973,662.3091879447934,17,5810,6667,Bot
7011773,360,19,27424.335192610026,31.779539915021733,6,16969,21,DDoS
2869021,38,91,72730.68963377434,350.01287822728716,0,9756,8080,Bot
8177139,264,76,32516.415349255534,53.67312822544588,17,12379,80,DDoS
3003325,72,1,5632.967063057715,1175.739051644918,17,19228,443,Infiltration
5637391,48,31,20987.070985110757,74.12754809222122,17,52562,443,BENIGN
5034353,67,89,40867.177582708406,1415.2297562223896,17,37234,80,BENIGN
4228416,66,2,74122.86200610425,186.59647707794937,17,61174,21,BENIGN
9055483,16,40,10070.36273123576,986.3547301286413,0,62719,443,BENIGN
3578578,83,41,81293.41249001598,836.2245607346273,17,62348,443,BENIGN
8072690,94,76,99695.10919624106,89.07581479663426,17,41912,8080,Bot
5927083,16,84,78825.76431791254,456.85644740195596,17,57441,21,BENIGN
6323717,31,44,47373.65200288814,1168.2633333077838,6,14381,8080,BENIGN
454629,58,86,56816.021084594635,474.1821638842199,0,30739,8080,BENIGN
9500474,28,70,616.0508302674561,730.891942837382,17,50129,80,BENIGN
7586388,4,16,20927.383785539743,1052.9668029107338,0,26682,443,BENIGN
7261611,10,91,89898.81314600454,125.92780893198233,17,64751,8080,BENIGN
8927911,51,46,2172.9402735185868,1252.2564559648974,6,17783,80,BENIGN
1311729,18,93,90479.49528969818,81.54014613596706,6,38947,22,BENIGN
900642,202,68,11325.26081281674,21.38307125705498,6,10752,21,DDoS
3954880,32,23,13307.412995883427,1149.339553130461,6,24409,8080,Bot
2945859,30,70,17534.991085692243,1369.5752245115866,17,25986,443,BENIGN
8683476,253,33,79938.53249551963,29.68448752767997,0,59179,80,DDoS
3353021,9,49,47818.657534237944,355.95905102160793,17,50358,443,Infiltration
61364,36,41,14519.663023004237,1478.8712547553432,6,60731,21,BENIGN
5094602,29,32,68680.18196653249,631.7346566699763,6,63874,8080,BENIGN
2459607,16,26,94068.83663257773,577.1477923309186,17,64596,80,Infiltration
3452197,92,77,57245.14742474719,1300.5485393312529,17,59838,21,BENIGN
7292406,21,58,9870.00057205385,117.98928510575368,0,41553,443,BENIGN
1218384,64,18,5475.060617753979,843.0005146681189,0,12958,8080,BENIGN
7088827,66,75,79587.23598757607,1449.1262611569352,0,60151,21,BENIGN
3080302,59,2,62608.3652374435,168.19289712874772,0,20707,8080,BENIGN
